ORNEK_NO,new_id,old_id,BOLGE_ADI,MUDURLUK_ADI,SEFLIK_ADI,NAD_X,NAD_Y,ENVANTER_TARIHI,AKTUEL_MES_TIP,BONITET,RAKIM,EGIM,BAKI,IKLIM_TIPI,ORIJIN,ISLETME_SEKLI,KARISIM_SEKLI,KAPALILIK_DURUMU,LOKAL_KONUM,BİTKİ_ÖRTÜSÜ_TÜR,ORTALAMA_BOY,ÖRTME_ORANI,DİĞER_ORTU_TURU,YIL,BLOK
109396,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.344806,41.901523,05-08-2023,MGna3,2,509,40,Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Üst Yamaç,Kızılcık,5,10,,2023,3
109396,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.344806,41.901523,05-08-2023,MGna3,2,509,40,Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Üst Yamaç,Alıç,2,2,,2023,3
109436,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.344226,41.793442,28-07-2022,Mab3,3,233,40,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Tohum+Sürgün ,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Alt Yamaç,Tavşanmemesi,1,10,,2022,2
109436,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.344226,41.793442,28-07-2022,Mab3,3,233,40,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Tohum+Sürgün ,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Alt Yamaç,Alıç,2,3,,2022,2
109436,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.344226,41.793442,28-07-2022,Mab3,3,233,40,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Tohum+Sürgün ,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Alt Yamaç,Kızılcık,5,5,,2022,2
109436,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.344226,41.793442,28-07-2022,Mab3,3,233,40,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Tohum+Sürgün ,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Alt Yamaç,Böğürtlen,2,2,,2022,2
109446,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.344081,41.766421,08-08-2023,Su,0,236,55,Kuzey,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Boşluklu Kapalı,Alt Yamaç,,,,,2023,3
109486,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.343506,41.658338,31-07-2022,Me,3,200,2,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Sırt,Yabani Erik/Yunus Eriği/Alça,0.8,1,,2022,2
109486,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.343506,41.658338,31-07-2022,Me,3,200,2,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Sırt,Adi ardıç,1.5,5,,2022,2
109526,0,,İSTANBUL,KIRKLARELİ,LÜLEBURGAZ ,27.342933,41.550252,15-12-2021,Z,0,137,5,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Boşluklu Kapalı,Tepe,,,,,2021,1
109536,0,,İSTANBUL,KIRKLARELİ,LÜLEBURGAZ ,27.34279,41.523231,03-08-2022,Z,0,145,5,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Taban,Yabani Erik/Yunus Eriği/Alça,1.5,3,,2022,2
109546,0,,İSTANBUL,KIRKLARELİ,LÜLEBURGAZ ,27.342648,41.496209,09-08-2023,BM,0,135,4,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Üst Yamaç,Alıç,0.2,1,,2023,3
109726,0,,İSTANBUL,TEKİRDAĞ,TEKİRDAĞ,27.340115,41.009794,14-12-2021,Z,0,201,3,Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Alt Yamaç,,,,,2021,1
109736,0,,İSTANBUL,TEKİRDAĞ,TEKİRDAĞ,27.339976,40.98277,16-08-2022,Z,0,218,5,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Sırt,,,,,2022,2
109796,0,,İSTANBUL,TEKİRDAĞ,TEKİRDAĞ,27.339147,40.820622,27-07-2023,Mza3,5,631,40,Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Üst Yamaç,Tavşanmemesi,0.8,2,,2023,3
114087,0,,İSTANBUL,KIRKLARELİ,KİRAZPINAR ,27.381618,42.009487,30-12-2021,Mc2,2,559,30,Güney Batı,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Kaldırık Otu,0.1,40,,2021,1
114087,0,,İSTANBUL,KIRKLARELİ,KİRAZPINAR ,27.381618,42.009487,30-12-2021,Mc2,2,559,30,Güney Batı,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Böğürtlen,0.2,80,,2021,1
114097,0,,İSTANBUL,KIRKLARELİ,DEREKÖY,27.381456,41.982468,30-07-2022,MKna3,2,517,20,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Adi fındık,9,40,,2022,2
114097,0,,İSTANBUL,KIRKLARELİ,DEREKÖY,27.381456,41.982468,30-07-2022,MKna3,2,517,20,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Eğrelti,0.2,1,,2022,2
114097,0,,İSTANBUL,KIRKLARELİ,DEREKÖY,27.381456,41.982468,30-07-2022,MKna3,2,517,20,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Tavşanmemesi,10.15,1,,2022,2
114097,0,,İSTANBUL,KIRKLARELİ,DEREKÖY,27.381456,41.982468,30-07-2022,MKna3,2,517,20,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Kızılcık,1,1,,2022,2
114097,0,,İSTANBUL,KIRKLARELİ,DEREKÖY,27.381456,41.982468,30-07-2022,MKna3,2,517,20,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Adi Üvez/Ayıt,8,40,,2022,2
114097,0,,İSTANBUL,KIRKLARELİ,DEREKÖY,27.381456,41.982468,30-07-2022,MKna3,2,517,20,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Sütleğen,0.25,1,,2022,2
114097,0,,İSTANBUL,KIRKLARELİ,DEREKÖY,27.381456,41.982468,30-07-2022,MKna3,2,517,20,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Dağ çileği,0.1,1,,2022,2
114097,0,,İSTANBUL,KIRKLARELİ,DEREKÖY,27.381456,41.982468,30-07-2022,MKna3,2,517,20,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Kaldırık Otu,0.1,1,,2022,2
114097,0,,İSTANBUL,KIRKLARELİ,DEREKÖY,27.381456,41.982468,30-07-2022,MKna3,2,517,20,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Alıç,0.4,1,,2022,2
114107,0,,İSTANBUL,KIRKLARELİ,DEREKÖY,27.381295,41.955448,05-08-2023,Z,0,505,2,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Tepe,,,,,2023,3
114137,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.380813,41.874389,15-12-2021,BM,0,496,40,Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Orta Yamaç,Laden,0.35,5,,2021,1
114137,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.380813,41.874389,15-12-2021,BM,0,496,40,Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Orta Yamaç,Kızılcık,0.8,2,,2021,1
114147,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.380653,41.847369,28-07-2022,Ma3,3,404,40,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Orta Yamaç,,,,,2022,2
114157,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.380493,41.820348,08-08-2023,BÇkM,0,275,45,Güney Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Gevşek Kapalı,Alt Yamaç,,,,,2023,3
114197,0,,İSTANBUL,KIRKLARELİ,ÜSKÜP,27.379855,41.712266,31-07-2022,Z,0,261,10,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Karaçalı,0.85,2,,2022,2
114197,0,,İSTANBUL,KIRKLARELİ,ÜSKÜP,27.379855,41.712266,31-07-2022,Z,0,261,10,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Böğürtlen,0.2,1,,2022,2
114197,0,,İSTANBUL,KIRKLARELİ,ÜSKÜP,27.379855,41.712266,31-07-2022,Z,0,261,10,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Yabani Badem,0.7,1,,2022,2
114197,0,,İSTANBUL,KIRKLARELİ,ÜSKÜP,27.379855,41.712266,31-07-2022,Z,0,261,10,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Ahlat,2.5,5,,2022,2
114197,0,,İSTANBUL,KIRKLARELİ,ÜSKÜP,27.379855,41.712266,31-07-2022,Z,0,261,10,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Boğadikeni,0.15,1,,2022,2
114447,0,,İSTANBUL,TEKİRDAĞ,TEKİRDAĞ,27.375945,41.036707,16-08-2022,Z,0,140,5,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Taban,,,,,2022,2
114497,0,,İSTANBUL,TEKİRDAĞ,TEKİRDAĞ,27.375178,40.901586,16-08-2022,KDA,0,198,5,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Sırt,,,,,2022,2
118565,0,,İSTANBUL,KIRKLARELİ,AZİZİYE,27.417317,41.928303,15-12-2021,Mbc3,2,579,25,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,Kaldırık Otu,0.1,3,,2021,1
118565,0,,İSTANBUL,KIRKLARELİ,AZİZİYE,27.417317,41.928303,15-12-2021,Mbc3,2,579,25,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,Kuşburnu,1.2,1,,2021,1
118565,0,,İSTANBUL,KIRKLARELİ,AZİZİYE,27.417317,41.928303,15-12-2021,Mbc3,2,579,25,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,Sütleğen,0.4,2,,2021,1
118575,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.417141,41.901283,04-08-2022,MGnab3,2,478,35,Kuzey Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Adi Üvez/Ayıt,1,1,,2022,2
118575,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.417141,41.901283,04-08-2022,MGnab3,2,478,35,Kuzey Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Alıç,0.75,2,,2022,2
118585,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.416965,41.874263,07-08-2023,Mab3,2,466,6,Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,Alıç,0.7,2,,2023,3
118585,0,,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.416965,41.874263,07-08-2023,Mab3,2,466,6,Batı,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,,,,,2023,3
118615,0,,İSTANBUL,KIRKLARELİ,ÜSKÜP,27.416439,41.793203,16-12-2021,ÇkMbc3,3,409,15,Kuzey,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Gevşek Kapalı,Orta Yamaç,Adi ardıç,1,5,,2021,1
118675,0,,İSTANBUL,KIRKLARELİ,PINARHİSAR ,27.415394,41.631079,31-07-2022,MGnab3,4,182,50,Kuzey,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Taban,Adi Üvez/Ayıt,0.5,1,,2022,2
118925,0,,İSTANBUL,TEKİRDAĞ,TEKİRDAĞ,27.411131,40.955513,16-08-2022,Z,0,221,5,Dere İçi,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,Açıklık Alan,Boşluklu Kapalı,Taban,Kuşburnu,1,3,,2022,2
