ORNEK_NO,new_id,old_id,BOLGE_ADI,MUDURLUK_ADI,SEFLIK_ADI,PLANDAKI_MESCERE_TIPI,AKTUEL_MES_TIP,IKLIM_TIPI,ORIJIN,ISLETME_SEKLI,KARISIM_SEKLI,KAPALILIK_DURUMU,LOKAL_KONUM,NAD_X,NAD_Y,Kum,Kil,Toz,Toplam_Kirec,EC_mS_cm,pH,Organik_Madde,Organik_Karbon,BONITET,BOLME_NO,EGIM,BAKI,RAKIM,INTERSEPSIYON,TRANSPIRASYON,EVAPORASYON,KAYIP,VERIM,ORT_YAGIS,ORT_SICAKLIK,OLU_ODUN_TIPI,AGAÇ_ADI,new_tree_id,AGAC_KODU,ORMAN_TUR,AĞAÇ_NO,AĞAÇ_ÇAPI,AĞAÇ_BOYU,CÜRÜME_DERECESİ,DEN_AL_BUYUKLUGU,HEKTARA_CEVIRME_K,CAP_SINIFI,CAP_KADEME,KUR_KATSAYI,HACIM,HACIM_HA,TUB,TUB_HA,TUK,TUK_HA,ENVANTER_TARIHI,YIL,BLOK,TUR_GRUP
930485,930485,223140,İSTANBUL,BAHÇEKÖY,SARIYER,GnKsMab3,GnKsMab3,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,IBRELI+YAPRAKLI,Orta Kapalı,Orta Yamaç,29.05871032,41.2080832,34.62,39.675,25.705,0.035,0.06,5.79,2.365,1.37,3,143,25,Kuzey Doğu,131,65.846,69.454,157.85,293.15,608.85,902,13.4,1-Dikili kuru,Kestane,26,Ks,Yapraklı,13,10,3.8,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.018653206,0.59375,0.420796563,13.39437059,0.20198235,6.429297884,22-09-2019,2019,4,Diğer
930485,930485,223140,İSTANBUL,BAHÇEKÖY,SARIYER,GnKsMab3,GnKsMab3,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,IBRELI+YAPRAKLI,Orta Kapalı,Orta Yamaç,29.05871032,41.2080832,34.62,39.675,25.705,0.035,0.06,5.79,2.365,1.37,3,143,25,Kuzey Doğu,131,65.846,69.454,157.85,293.15,608.85,902,13.4,1-Dikili kuru,Kestane,26,Ks,Yapraklı,14,12,4.3,4-(3/4) ü Çürük,314.1592654,31.83098862,I,14,0.25,0.030394909,0.9675,0.685676925,21.8257744,0.329124924,10.47637171,22-09-2019,2019,4,Diğer
930485,930485,223140,İSTANBUL,BAHÇEKÖY,SARIYER,GnKsMab3,GnKsMab3,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,IBRELI+YAPRAKLI,Orta Kapalı,Orta Yamaç,29.05871032,41.2080832,34.62,39.675,25.705,0.035,0.06,5.79,2.365,1.37,3,143,25,Kuzey Doğu,131,65.846,69.454,157.85,293.15,608.85,902,13.4,1-Dikili kuru,Kestane,26,Ks,Yapraklı,15,11,4.7,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.027915996,0.88859375,0.629755277,20.04573304,0.302282533,9.62195186,22-09-2019,2019,4,Diğer
930305,930305,206628,İSTANBUL,ÇATALCA,TERKOS,Z,Z,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Orta Yamaç,28.55795534,41.21594903,23.51098652,26.87232388,49.6166896,32.86987009,0.23335,7.52,7.818683979,3.90934199,0,352,10,Batı,135,27.417,28.823,123.025,179.265,523.735,703,13.4,,,,,,,,,,314.1592654,31.83098862,,,,0,,,,,,22-12-2021,2021,1,Diğer
930293,930293,206568,İSTANBUL,ÇATALCA,DURUSU,Mc3,Mc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,28.56181781,41.37802873,57.225,29.53,13.245,0.04,0.06,5.505,0.4,0.23,2,19,2,Güney Batı,41,49.567,52.283,118.825,220.675,458.325,679,13.7,2-Devrik,Saçlı Meşe,49,Ml,Yapraklı,1,5,2.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000515418,0.01640625,0.011627273,0.370107608,0.005581091,0.177651652,18-09-2020,2020,5,Meşe
930293,930293,206568,İSTANBUL,ÇATALCA,DURUSU,Mc3,Mc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,28.56181781,41.37802873,57.225,29.53,13.245,0.04,0.06,5.505,0.4,0.23,2,19,2,Güney Batı,41,49.567,52.283,118.825,220.675,458.325,679,13.7,5-Dal veya Gövde,Saçlı Meşe,49,Ml,Yapraklı,2,4,1.6,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000125664,0.004,0.00283484,0.09023576,0.001360723,0.043313165,18-09-2020,2020,5,Meşe
930293,930293,206568,İSTANBUL,ÇATALCA,DURUSU,Mc3,Mc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,28.56181781,41.37802873,57.225,29.53,13.245,0.04,0.06,5.505,0.4,0.23,2,19,2,Güney Batı,41,49.567,52.283,118.825,220.675,458.325,679,13.7,5-Dal veya Gövde,Saçlı Meşe,49,Ml,Yapraklı,3,5,1.5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000184078,0.005859375,0.004152598,0.132181289,0.001993247,0.063447019,18-09-2020,2020,5,Meşe
930293,930293,206568,İSTANBUL,ÇATALCA,DURUSU,Mc3,Mc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,28.56181781,41.37802873,57.225,29.53,13.245,0.04,0.06,5.505,0.4,0.23,2,19,2,Güney Batı,41,49.567,52.283,118.825,220.675,458.325,679,13.7,5-Dal veya Gövde,Saçlı Meşe,49,Ml,Yapraklı,4,9,3.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.001232584,0.039234375,0.027805794,0.885085909,0.013346781,0.424841236,18-09-2020,2020,5,Meşe
930293,930293,206568,İSTANBUL,ÇATALCA,DURUSU,Mc3,Mc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,28.56181781,41.37802873,57.225,29.53,13.245,0.04,0.06,5.505,0.4,0.23,2,19,2,Güney Batı,41,49.567,52.283,118.825,220.675,458.325,679,13.7,5-Dal veya Gövde,Saçlı Meşe,49,Ml,Yapraklı,5,5,2.2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000269981,0.00859375,0.006090477,0.19386589,0.002923429,0.093055627,18-09-2020,2020,5,Meşe
930293,930293,206568,İSTANBUL,ÇATALCA,DURUSU,Mc3,Mc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,28.56181781,41.37802873,57.225,29.53,13.245,0.04,0.06,5.505,0.4,0.23,2,19,2,Güney Batı,41,49.567,52.283,118.825,220.675,458.325,679,13.7,5-Dal veya Gövde,Saçlı Meşe,49,Ml,Yapraklı,6,4,1.6,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000125664,0.004,0.00283484,0.09023576,0.001360723,0.043313165,18-09-2020,2020,5,Meşe
930293,930293,206568,İSTANBUL,ÇATALCA,DURUSU,Mc3,Mc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,28.56181781,41.37802873,57.225,29.53,13.245,0.04,0.06,5.505,0.4,0.23,2,19,2,Güney Batı,41,49.567,52.283,118.825,220.675,458.325,679,13.7,5-Dal veya Gövde,Saçlı Meşe,49,Ml,Yapraklı,7,14,3,4-(3/4) ü Çürük,314.1592654,31.83098862,I,14,0.25,0.002886338,0.091875,0.065112731,2.072602607,0.031254111,0.994849252,18-09-2020,2020,5,Meşe
930293,930293,206568,İSTANBUL,ÇATALCA,DURUSU,Mc3,Mc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,28.56181781,41.37802873,57.225,29.53,13.245,0.04,0.06,5.505,0.4,0.23,2,19,2,Güney Batı,41,49.567,52.283,118.825,220.675,458.325,679,13.7,5-Dal veya Gövde,Saçlı Meşe,49,Ml,Yapraklı,8,5,1.5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000184078,0.005859375,0.004152598,0.132181289,0.001993247,0.063447019,18-09-2020,2020,5,Meşe
930293,930293,206568,İSTANBUL,ÇATALCA,DURUSU,Mc3,Mc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,28.56181781,41.37802873,57.225,29.53,13.245,0.04,0.06,5.505,0.4,0.23,2,19,2,Güney Batı,41,49.567,52.283,118.825,220.675,458.325,679,13.7,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,9,5,2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.002454369,0.078125,0.055367969,1.762417183,0.026576625,0.845960248,18-09-2020,2020,5,Meşe
930177,930177,197838,İSTANBUL,ÇATALCA,ÇİFTLİKKÖY,Ma3,Ma3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,28.34495246,41.29970183,36.97732934,27.76347403,35.25919663,0.171849624,0.02935,5.613333333,1.337474952,0.668737476,2,527,15,Güney Doğu,250,50.516,53.284,121.1,224.9,467.1,692,12.6,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,2,5,0.2,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.003926991,0.125,0.08858875,2.819867493,0.0425226,1.353536397,24-12-2021,2021,1,Meşe
930177,930177,197838,İSTANBUL,ÇATALCA,ÇİFTLİKKÖY,Ma3,Ma3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,28.34495246,41.29970183,36.97732934,27.76347403,35.25919663,0.171849624,0.02935,5.613333333,1.337474952,0.668737476,2,527,15,Güney Doğu,250,50.516,53.284,121.1,224.9,467.1,692,12.6,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,3,15,0.35,3-(2/4) ü Çürük,314.1592654,31.83098862,I,14,0.5,0.020616702,0.65625,0.465090938,14.80430434,0.22324365,7.106066082,24-12-2021,2021,1,Meşe
930177,930177,197838,İSTANBUL,ÇATALCA,ÇİFTLİKKÖY,Ma3,Ma3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,28.34495246,41.29970183,36.97732934,27.76347403,35.25919663,0.171849624,0.02935,5.613333333,1.337474952,0.668737476,2,527,15,Güney Doğu,250,50.516,53.284,121.1,224.9,467.1,692,12.6,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,4,3,0.2,3-(2/4) ü Çürük,314.1592654,31.83098862,I,2,0.5,0.002356194,0.075,0.05315325,1.691920496,0.02551356,0.812121838,24-12-2021,2021,1,Meşe
930177,930177,197838,İSTANBUL,ÇATALCA,ÇİFTLİKKÖY,Ma3,Ma3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,28.34495246,41.29970183,36.97732934,27.76347403,35.25919663,0.171849624,0.02935,5.613333333,1.337474952,0.668737476,2,527,15,Güney Doğu,250,50.516,53.284,121.1,224.9,467.1,692,12.6,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,1,4,0.2,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.003141593,0.1,0.070871,2.255893994,0.03401808,1.082829117,24-12-2021,2021,1,Meşe
930177,930177,197838,İSTANBUL,ÇATALCA,ÇİFTLİKKÖY,Ma3,Ma3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,28.34495246,41.29970183,36.97732934,27.76347403,35.25919663,0.171849624,0.02935,5.613333333,1.337474952,0.668737476,2,527,15,Güney Doğu,250,50.516,53.284,121.1,224.9,467.1,692,12.6,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,6,5,0.2,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.003926991,0.125,0.08858875,2.819867493,0.0425226,1.353536397,24-12-2021,2021,1,Meşe
930177,930177,197838,İSTANBUL,ÇATALCA,ÇİFTLİKKÖY,Ma3,Ma3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,28.34495246,41.29970183,36.97732934,27.76347403,35.25919663,0.171849624,0.02935,5.613333333,1.337474952,0.668737476,2,527,15,Güney Doğu,250,50.516,53.284,121.1,224.9,467.1,692,12.6,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,5,4,0.2,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.003141593,0.1,0.070871,2.255893994,0.03401808,1.082829117,24-12-2021,2021,1,Meşe
930177,930177,197838,İSTANBUL,ÇATALCA,ÇİFTLİKKÖY,Ma3,Ma3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,28.34495246,41.29970183,36.97732934,27.76347403,35.25919663,0.171849624,0.02935,5.613333333,1.337474952,0.668737476,2,527,15,Güney Doğu,250,50.516,53.284,121.1,224.9,467.1,692,12.6,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,7,4,0.3,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.004712389,0.15,0.1063065,3.383840992,0.05102712,1.624243676,24-12-2021,2021,1,Meşe
930175,930175,197828,İSTANBUL,ÇATALCA,KARACAKÖY,MKnab3,MKnab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,28.34550795,41.32671761,40.46,31.245,28.295,0.045,0.03,5.1,0.88,0.515,2,467,19.2,Kuzey Doğu,270,50.516,53.284,121.1,224.9,467.1,692,12.6,5-Dal veya Gövde,Kayın,21,Kn,Yapraklı,1,7,6.5,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.003126866,0.09953125,0.070538792,2.245319491,0.03385862,1.077753356,17-09-2020,2020,5,Kayın
930175,930175,197828,İSTANBUL,ÇATALCA,KARACAKÖY,MKnab3,MKnab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,28.34550795,41.32671761,40.46,31.245,28.295,0.045,0.03,5.1,0.88,0.515,2,467,19.2,Kuzey Doğu,270,50.516,53.284,121.1,224.9,467.1,692,12.6,5-Dal veya Gövde,Kayın,21,Kn,Yapraklı,2,8,3.1,3-(2/4) ü Çürük,314.1592654,31.83098862,I,10,0.5,0.001947787,0.062,0.04394002,1.398654277,0.02109121,0.671354053,17-09-2020,2020,5,Kayın
930175,930175,197828,İSTANBUL,ÇATALCA,KARACAKÖY,MKnab3,MKnab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,28.34550795,41.32671761,40.46,31.245,28.295,0.045,0.03,5.1,0.88,0.515,2,467,19.2,Kuzey Doğu,270,50.516,53.284,121.1,224.9,467.1,692,12.6,5-Dal veya Gövde,Kayın,21,Kn,Yapraklı,3,4,2.2,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.000345575,0.011,0.00779581,0.248148339,0.003741989,0.119111203,17-09-2020,2020,5,Kayın
930175,930175,197828,İSTANBUL,ÇATALCA,KARACAKÖY,MKnab3,MKnab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,28.34550795,41.32671761,40.46,31.245,28.295,0.045,0.03,5.1,0.88,0.515,2,467,19.2,Kuzey Doğu,270,50.516,53.284,121.1,224.9,467.1,692,12.6,5-Dal veya Gövde,Kayın,21,Kn,Yapraklı,4,5,2.7,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.00066268,0.02109375,0.014949352,0.475852639,0.007175689,0.228409267,17-09-2020,2020,5,Kayın
930173,930173,197818,İSTANBUL,ÇATALCA,KARACAKÖY,KnMab3,KnMab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Orta Yamaç,28.3460642,41.35373325,47.32,24.09,28.59,0.03,0.05,5.51,7.83,4.54,2,354,15.6,Güney Batı,353,50.005,52.745,119.875,222.625,462.375,685,12.7,5-Dal veya Gövde,Saçlı Meşe,49,Ml,Yapraklı,1,4,1.6,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000125664,0.004,0.00283484,0.09023576,0.001360723,0.043313165,17-09-2019,2019,4,Meşe
930173,930173,197818,İSTANBUL,ÇATALCA,KARACAKÖY,KnMab3,KnMab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Orta Yamaç,28.3460642,41.35373325,47.32,24.09,28.59,0.03,0.05,5.51,7.83,4.54,2,354,15.6,Güney Batı,353,50.005,52.745,119.875,222.625,462.375,685,12.7,5-Dal veya Gövde,Saçlı Meşe,49,Ml,Yapraklı,2,8,2.6,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.000816814,0.026,0.01842646,0.586532439,0.008844701,0.28153557,17-09-2019,2019,4,Meşe
930173,930173,197818,İSTANBUL,ÇATALCA,KARACAKÖY,KnMab3,KnMab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Orta Yamaç,28.3460642,41.35373325,47.32,24.09,28.59,0.03,0.05,5.51,7.83,4.54,2,354,15.6,Güney Batı,353,50.005,52.745,119.875,222.625,462.375,685,12.7,5-Dal veya Gövde,Saçlı Meşe,49,Ml,Yapraklı,3,7,2.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000505109,0.016078125,0.011394728,0.362705456,0.005469469,0.174098619,17-09-2019,2019,4,Meşe
930167,930167,197788,İSTANBUL,ÇATALCA,KARACAKÖY,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Üst Yamaç,28.34773751,41.43477939,59.47608089,18.89927168,21.62464742,0.168985158,0.040956667,5.896666667,1.629784051,0.814892026,2,59,10,Doğu,76,47.377,49.973,113.575,210.925,438.075,649,13.4,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,1,10,0.15,5-Tamamı Çürük,314.1592654,31.83098862,I,10,0.1,0.001178097,0.0375,0.026576625,0.845960248,0.01275678,0.406060919,26-12-2021,2021,1,Meşe
930167,930167,197788,İSTANBUL,ÇATALCA,KARACAKÖY,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Üst Yamaç,28.34773751,41.43477939,59.47608089,18.89927168,21.62464742,0.168985158,0.040956667,5.896666667,1.629784051,0.814892026,2,59,10,Doğu,76,47.377,49.973,113.575,210.925,438.075,649,13.4,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,5,6,0.25,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.005890486,0.1875,0.132883125,4.229801239,0.0637839,2.030304595,26-12-2021,2021,1,Meşe
930167,930167,197788,İSTANBUL,ÇATALCA,KARACAKÖY,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Üst Yamaç,28.34773751,41.43477939,59.47608089,18.89927168,21.62464742,0.168985158,0.040956667,5.896666667,1.629784051,0.814892026,2,59,10,Doğu,76,47.377,49.973,113.575,210.925,438.075,649,13.4,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,2,4,3.5,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.005497787,0.175,0.12402425,3.94781449,0.05953164,1.894950955,26-12-2021,2021,1,Meşe
930167,930167,197788,İSTANBUL,ÇATALCA,KARACAKÖY,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Üst Yamaç,28.34773751,41.43477939,59.47608089,18.89927168,21.62464742,0.168985158,0.040956667,5.896666667,1.629784051,0.814892026,2,59,10,Doğu,76,47.377,49.973,113.575,210.925,438.075,649,13.4,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,3,5,2.5,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.006135923,0.1953125,0.138419922,4.406042958,0.066441563,2.11490062,26-12-2021,2021,1,Meşe
930167,930167,197788,İSTANBUL,ÇATALCA,KARACAKÖY,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Üst Yamaç,28.34773751,41.43477939,59.47608089,18.89927168,21.62464742,0.168985158,0.040956667,5.896666667,1.629784051,0.814892026,2,59,10,Doğu,76,47.377,49.973,113.575,210.925,438.075,649,13.4,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,4,8,0.2,3-(2/4) ü Çürük,314.1592654,31.83098862,I,10,0.5,0.006283185,0.2,0.141742,4.511787989,0.06803616,2.165658235,26-12-2021,2021,1,Meşe
930165,930165,197778,İSTANBUL,ÇATALCA,YALIKÖY,BMDy,BMDy,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Orta Yamaç,28.3482968,41.4617945,60.695,19.955,19.35,0.035,0.05,5.785,2.135,1.235,0,98,24,Kuzey Batı,40,46.282,48.818,110.95,206.05,427.95,634,13.7,2-Devrik,Ihlamur,28,Ih,Yapraklı,1,8,7,3-(2/4) ü Çürük,314.1592654,31.83098862,I,10,0.5,0.008796459,0.28,0.1984388,6.316503184,0.095250624,3.031921528,21-09-2020,2020,5,Diğer
930165,930165,197778,İSTANBUL,ÇATALCA,YALIKÖY,BMDy,BMDy,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Orta Yamaç,28.3482968,41.4617945,60.695,19.955,19.35,0.035,0.05,5.785,2.135,1.235,0,98,24,Kuzey Batı,40,46.282,48.818,110.95,206.05,427.95,634,13.7,2-Devrik,Ihlamur,28,Ih,Yapraklı,2,4,1,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.000314159,0.01,0.0070871,0.225589399,0.003401808,0.108282912,21-09-2020,2020,5,Diğer
930085,930085,194767,İSTANBUL,ÇATALCA,ÇATALCA,MGnbc3,MGnbc3,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,Orta Yamaç,28.27172934,41.21946634,64.995,22.51,12.5,0.055,0.035,5.775,1.73,1,3,447,9,Kuzey Doğu,192,48.18,50.82,115.5,214.5,445.5,660,12.9,5-Dal veya Gövde,Saçlı Meşe,49,Ml,Yapraklı,1,4,2,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.000314159,0.01,0.0070871,0.225589399,0.003401808,0.108282912,07-08-2020,2020,5,Meşe
930085,930085,194767,İSTANBUL,ÇATALCA,ÇATALCA,MGnbc3,MGnbc3,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,Orta Yamaç,28.27172934,41.21946634,64.995,22.51,12.5,0.055,0.035,5.775,1.73,1,3,447,9,Kuzey Doğu,192,48.18,50.82,115.5,214.5,445.5,660,12.9,5-Dal veya Gövde,Gürgen,23,Gn,Yapraklı,2,4,2.5,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.000392699,0.0125,0.008858875,0.281986749,0.00425226,0.13535364,07-08-2020,2020,5,Diğer
930085,930085,194767,İSTANBUL,ÇATALCA,ÇATALCA,MGnbc3,MGnbc3,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,Orta Yamaç,28.27172934,41.21946634,64.995,22.51,12.5,0.055,0.035,5.775,1.73,1,3,447,9,Kuzey Doğu,192,48.18,50.82,115.5,214.5,445.5,660,12.9,5-Dal veya Gövde,Gürgen,23,Gn,Yapraklı,3,4,2,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.000314159,0.01,0.0070871,0.225589399,0.003401808,0.108282912,07-08-2020,2020,5,Diğer
930085,930085,194767,İSTANBUL,ÇATALCA,ÇATALCA,MGnbc3,MGnbc3,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,Orta Yamaç,28.27172934,41.21946634,64.995,22.51,12.5,0.055,0.035,5.775,1.73,1,3,447,9,Kuzey Doğu,192,48.18,50.82,115.5,214.5,445.5,660,12.9,5-Dal veya Gövde,Gürgen,23,Gn,Yapraklı,4,4,2,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.000314159,0.01,0.0070871,0.225589399,0.003401808,0.108282912,07-08-2020,2020,5,Diğer
930085,930085,194767,İSTANBUL,ÇATALCA,ÇATALCA,MGnbc3,MGnbc3,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,Orta Yamaç,28.27172934,41.21946634,64.995,22.51,12.5,0.055,0.035,5.775,1.73,1,3,447,9,Kuzey Doğu,192,48.18,50.82,115.5,214.5,445.5,660,12.9,5-Dal veya Gövde,Gürgen,23,Gn,Yapraklı,5,4,1.5,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.000235619,0.0075,0.005315325,0.16919205,0.002551356,0.081212184,07-08-2020,2020,5,Diğer
930085,930085,194767,İSTANBUL,ÇATALCA,ÇATALCA,MGnbc3,MGnbc3,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,Orta Yamaç,28.27172934,41.21946634,64.995,22.51,12.5,0.055,0.035,5.775,1.73,1,3,447,9,Kuzey Doğu,192,48.18,50.82,115.5,214.5,445.5,660,12.9,5-Dal veya Gövde,Gürgen,23,Gn,Yapraklı,6,4,2.4,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.000376991,0.012,0.00850452,0.270707279,0.00408217,0.129939494,07-08-2020,2020,5,Diğer
930085,930085,194767,İSTANBUL,ÇATALCA,ÇATALCA,MGnbc3,MGnbc3,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,Orta Yamaç,28.27172934,41.21946634,64.995,22.51,12.5,0.055,0.035,5.775,1.73,1,3,447,9,Kuzey Doğu,192,48.18,50.82,115.5,214.5,445.5,660,12.9,5-Dal veya Gövde,Gürgen,23,Gn,Yapraklı,7,4,1.9,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.000298451,0.0095,0.006732745,0.214309929,0.003231718,0.102868766,07-08-2020,2020,5,Diğer
